model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M2_main_monetary_policy,fixed_effects_driscoll_kraay,xr_dep_pct,0.05081369446996623,0.10118802372640566,0.5021710336724965,0.6171232516816967,-0.15099945531676054,0.252626844256693
M2_main_monetary_policy,random_effects,Intercept,-10.486829561562926,4.160768434193456,-2.5204069218035547,0.013504349460081944,-18.754187813883426,-2.2194713092424276
M2_main_monetary_policy,random_effects,broad_money_pct_gdp,-0.04291261887133211,0.013347617804219647,-3.2150020700896857,0.0018182644470341458,-0.06943405113746734,-0.016391186605196877
M2_main_monetary_policy,random_effects,deposit_interest_rate_pct,0.3510459926155316,0.16463044212542388,2.132327339241954,0.035734135399228206,0.023928810822012814,0.6781631744090504
M2_main_monetary_policy,random_effects,inflation_gdp_deflator_pct,-0.06628614966778484,0.011337687082165515,-5.846531941426989,8.151815555912378e-08,-0.08881389240171524,-0.04375840693385445
M2_main_monetary_policy,random_effects,trade_pct_gdp,0.0783042680848277,0.00680983630669303,11.498700491209538,0.0,0.06477326839630412,0.09183526777335127
M2_main_monetary_policy,random_effects,ln_gdppc,0.8961733698524693,0.5294224054727403,1.6927378981103829,0.0940033242174243,-0.15577767286324307,1.9481244125681818
M2_main_monetary_policy,random_effects,xr_dep_pct,0.09681022032725922,0.06629309831833215,1.4603363364069548,0.14771883602418678,-0.034912753955542386,0.22853319461006083
M3_lagged_main_model,pooled_ols,Intercept,-12.915461543131745,6.286346651781168,-2.054525825341224,0.03992482647255835,-25.236474574956787,-0.5944485113067
M3_lagged_main_model,pooled_ols,broad_money_pct_gdp_lag1,-0.043747090902555935,0.014318633151079226,-3.055256073744624,0.0022486843661417124,-0.07181109618651249,-0.015683085618599386
M3_lagged_main_model,pooled_ols,deposit_interest_rate_pct_lag1,0.35784723361754234,0.20425361092073038,1.7519750667047973,0.07977809532791087,-0.0424824874993463,0.758176954734431
M3_lagged_main_model,pooled_ols,inflation_gdp_deflator_pct_lag1,-0.03762474905739101,0.06108566920895995,-0.6159341388024324,0.5379379888967672,-0.15735046067847985,0.08210096256369782
M3_lagged_main_model,pooled_ols,trade_pct_gdp_lag1,0.08192815738783908,0.007443585921775432,11.006544191041959,3.553748165368334e-28,0.06733899706532985,0.09651731771034831
M3_lagged_main_model,pooled_ols,ln_gdppc_lag1,1.1368284873795016,0.7508146287267496,1.5141267150153481,0.12999370418383402,-0.33474114399073995,2.608398118749743
M3_lagged_main_model,pooled_ols,xr_dep_pct_lag1,0.06594761775646013,0.0558396479847565,1.1810177917751734,0.23759565547109096,-0.043496081203057216,0.17539131671597746
M3_lagged_main_model,fixed_effects,Intercept,-5.018919662956976,16.947222070924234,-0.2961499909514825,0.7680454008296389,-38.85514024984761,28.817300923933658
M3_lagged_main_model,fixed_effects,broad_money_pct_gdp_lag1,0.056516466522606716,0.021378868268936892,2.643566806795106,0.010238317434525745,0.013832178819378718,0.09920075422583471
M3_lagged_main_model,fixed_effects,deposit_interest_rate_pct_lag1,-0.02413543465222104,0.2777665217957829,-0.08689108570818223,0.9310211699615847,-0.5787141888458228,0.5304433195413808
